"VendorID","Payment_type","Store_and_fwd_flag","RateCodeID","f.Extra","f.MTA_tax","f.Improvement_surcharge","lpep_pickup_period","Trip_type","lpep_pickup_date","multiouts","f.espeed","f.tlenkm","f.traveltime","f.distHaversine","AnyToll","f.Fare_amount","f.Passenger_count","Passenger_count","tlenkm","Pickup_longitude","Pickup_latitude","Dropoff_longitude","Dropoff_latitude","Fare_amount","espeed","Tip_amount","Tolls_amount","lpep_pickup_time","traveltime","distHaversine","AnyTip","Total_amount"
"f.Vendor-Mobile","f.PayType-Credit card","FALSE","Standard rate","f.Extra-0.5","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period night","f.TripType-Street-Hail","2016-01-15","FALSE","f.espeed-(25,130]","f.tlenkm-(5,67.9]","f.traveltime-(15,40]","f.distHaversine-(5,10]","AnyToll Yes","f.Fare_amount-(14.5,71.5]","f.Passenger_count-1",1,11.1044736,-73.9333267211914,40.7951774597168,-73.9045867919922,40.752197265625,23.5,29.922234251497,1,0,21,22.2666666666667,5.36300648611818,"AnyTip Yes",25.8
"f.Vendor-Mobile","f.PayType-Credit card","FALSE","Standard rate","f.Extra-0.5","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period night","f.TripType-Street-Hail","2016-01-15","FALSE","f.espeed-(1,25]","f.tlenkm-(1,5]","f.traveltime-[0,15]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-(6.5,9]","f.Passenger_count-1",1,2.2530816,-73.9275817871094,40.7577285766602,-73.9239044189453,40.7417831420898,8,16.22218752,2.3,0,21,8.33333333333333,1.80192483504131,"AnyTip Yes",11.6
"f.Vendor-Mobile","f.PayType-Others","FALSE","Standard rate","f.Extra-0.5","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period night","f.TripType-Street-Hail","2016-01-15","FALSE","f.espeed-(1,25]","f.tlenkm-(5,67.9]","f.traveltime-(15,40]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-(9,14.5]","f.Passenger_count-1",1,5.1499008,-73.9527053833008,40.8104095458984,-73.9325485229492,40.8508834838867,13.5,20.463181986755,0,0,21,15.1,4.81481032713204,"AnyTip No",14.8
"f.Vendor-Mobile","f.PayType-Cash","FALSE","Standard rate","f.Extra-0.5","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period night","f.TripType-Street-Hail","2016-01-15","FALSE","f.espeed-(1,25]","f.tlenkm-(1,5]","f.traveltime-[0,15]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-(9,14.5]","f.Passenger_count-1",1,4.02336,-73.9470825195312,40.6321830749512,-73.9051361083984,40.632755279541,10,23.1745536,0,0,21,10.4166666666667,3.54423156863789,"AnyTip No",11.3
"f.Vendor-VeriFone","f.PayType-Credit card","FALSE","Standard rate","f.Extra-0.5","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period night","f.TripType-Street-Hail","2016-01-15","FALSE","f.espeed-(1,25]","f.tlenkm-(5,67.9]","f.traveltime-(15,40]","f.distHaversine-(5,10]","AnyToll Yes","f.Fare_amount-(14.5,71.5]","f.Passenger_count-1",1,6.13160064,-73.9871215820312,40.6957511901855,-73.9443054199219,40.6627502441406,19,14.9551235121951,2,0,22,24.6,5.15373952398257,"AnyTip Yes",22.3
"f.Vendor-VeriFone","f.PayType-Credit card","FALSE","Standard rate","f.Extra-0.5","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period night","f.TripType-Street-Hail","2016-01-15","FALSE","f.espeed-(1,25]","f.tlenkm-(1,5]","f.traveltime-[0,15]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-(6.5,9]","f.Passenger_count-1",1,2.02777344,-73.9481811523438,40.8013916015625,-73.964973449707,40.8015098571777,7,17.8048399609756,1.66,0,22,6.83333333333333,1.41508872405268,"AnyTip Yes",9.96
"f.Vendor-VeriFone","f.PayType-Cash","FALSE","Standard rate","f.Extra-0.5","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period night","f.TripType-Street-Hail","2016-01-15","FALSE","f.espeed-(1,25]","f.tlenkm-(1,5]","f.traveltime-[0,15]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-(9,14.5]","f.Passenger_count-1",1,3.9428928,-74.0031433105469,40.6509094238281,-73.963134765625,40.6514892578125,10,24.9462461862917,0,0,22,9.48333333333333,3.37961512862884,"AnyTip No",11.3
"f.Vendor-VeriFone","f.PayType-Others","FALSE","Standard rate","f.Extra-0","f.MTA_tax_NO","f.Improvement_surcharge_NO","Period night","f.TripType-Street-Hail","2016-01-15","FALSE","f.espeed-(1,25]","f.tlenkm-[0,1]","f.traveltime-[0,15]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-[0,6.5]","f.Passenger_count-2",2,0.74029824,-73.9382629394531,40.8462905883789,-73.9421157836914,40.837833404541,5.21129670247859,19.4530924379562,0,0,22,2.28333333333333,0.995793999709765,"AnyTip No",6.23790224190282
"f.Vendor-VeriFone","f.PayType-Cash","FALSE","Standard rate","f.Extra-0.5","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period night","f.TripType-Street-Hail","2016-01-15","FALSE","f.espeed-(1,25]","f.tlenkm-(1,5]","f.traveltime-[0,15]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-(9,14.5]","f.Passenger_count-1",1,3.58883712,-73.9702987670898,40.689567565918,-74.0014114379883,40.6799545288086,10.5,16.5851266136072,0,0,22,12.9833333333333,2.83600281771984,"AnyTip No",11.8
"f.Vendor-VeriFone","f.PayType-Cash","FALSE","Standard rate","f.Extra-0.5","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period night","f.TripType-Street-Hail","2016-01-15","FALSE","f.espeed-(1,25]","f.tlenkm-(1,5]","f.traveltime-[0,15]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-(6.5,9]","f.Passenger_count-1",1,3.36352896,-73.9526977539062,40.8108062744141,-73.9744720458984,40.7911834716797,9,23.9302455652174,0,0,22,8.43333333333333,2.85277031527574,"AnyTip No",10.3
"f.Vendor-VeriFone","f.PayType-Credit card","FALSE","Standard rate","f.Extra-0.5","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period night","f.TripType-Street-Hail","2016-01-15","FALSE","f.espeed-(25,130]","f.tlenkm-(5,67.9]","f.traveltime-[0,15]","f.distHaversine-(5,10]","AnyToll Yes","f.Fare_amount-(9,14.5]","f.Passenger_count-1",1,6.63049728,-73.9551620483398,40.8046684265137,-73.9334564208984,40.8518753051758,14,33.7620795021216,0,0,22,11.7833333333333,5.56401367495171,"AnyTip No",15.3
"f.Vendor-VeriFone","f.PayType-Credit card","FALSE","Standard rate","f.Extra-0.5","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period night","f.TripType-Street-Hail","2016-01-15","FALSE","f.espeed-(25,130]","f.tlenkm-(5,67.9]","f.traveltime-[0,15]","f.distHaversine-[0,5]","AnyToll No","f.Fare_amount-(9,14.5]","f.Passenger_count-2",2,6.5178432,-73.9161224365234,40.7718353271484,-73.9415435791016,40.7920036315918,13,40.4555784827586,2,5.54,22,9.66666666666667,3.1035614729583,"AnyTip Yes",21.84
"f.Vendor-VeriFone","f.PayType-Credit card","FALSE","Standard rate","f.Extra-0.5","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period night","f.TripType-Street-Hail","2016-01-15","FALSE","f.espeed-(1,25]","f.tlenkm-(1,5]","f.traveltime-[0,15]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-(9,14.5]","f.Passenger_count-1",1,4.2647616,-73.9912414550781,40.663387298584,-73.9930953979492,40.6883239746094,12,20.917086866485,3.32,0,22,12.2333333333333,2.78034725472051,"AnyTip Yes",16.62
"f.Vendor-VeriFone","f.PayType-Credit card","FALSE","Standard rate","f.Extra-0.5","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period night","f.TripType-Street-Hail","2016-01-15","FALSE","f.espeed-(1,25]","f.tlenkm-(1,5]","f.traveltime-[0,15]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-(6.5,9]","f.Passenger_count-1",1,2.67151104,-73.9465103149414,40.785041809082,-73.9523696899414,40.7662582397461,7.5,22.8986660571429,1,0,22,7,2.14852595190812,"AnyTip Yes",9.8
"f.Vendor-Mobile","f.PayType-Others","FALSE","Others","f.Extra-0","f.MTA_tax_NO","f.Improvement_surcharge_NO","Period night","f.TripType-Dispatch","2016-01-01","FALSE","f.espeed-(25,130]","f.tlenkm-(5,67.9]","f.traveltime-[0,15]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-(14.5,71.5]","f.Passenger_count-Others",4,7.5639168,-73.9181747436523,40.6768417358398,-73.9181671142578,40.6768455505371,60,37.5432891592321,0,0,6.22032508655841,0.383333333333333,0.000771493512373097,"AnyTip No",60
"f.Vendor-Mobile","f.PayType-Credit card","FALSE","Standard rate","f.Extra-0.5","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period night","f.TripType-Street-Hail","2016-01-15","FALSE","f.espeed-(25,130]","f.tlenkm-(5,67.9]","f.traveltime-[0,15]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-(14.5,71.5]","f.Passenger_count-1",1,7.5639168,-73.986442565918,40.7039184570312,-73.9815216064453,40.6630783081055,15.5,34.2948368765743,3.35,0,22,13.2333333333333,4.56524358939985,"AnyTip Yes",20.15
"f.Vendor-VeriFone","f.PayType-Credit card","FALSE","Standard rate","f.Extra-0.5","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period night","f.TripType-Street-Hail","2016-01-15","FALSE","f.espeed-(1,25]","f.tlenkm-(1,5]","f.traveltime-[0,15]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-(6.5,9]","f.Passenger_count-1",1,2.92900608,-73.9501037597656,40.7853698730469,-73.9751968383789,40.7878532409668,8.5,19.418824839779,1.96,0,23,9.05,2.13296821827296,"AnyTip Yes",11.76
"f.Vendor-VeriFone","f.PayType-Cash","FALSE","Others","f.Extra-0","f.MTA_tax_NO","f.Improvement_surcharge_NO","Period night","f.TripType-Dispatch","2016-01-16","FALSE","f.espeed-(25,130]","f.tlenkm-(1,5]","f.traveltime-[0,15]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-(14.5,71.5]","f.Passenger_count-Others",3,3.07384704,-73.7469940185547,40.7569694519043,-73.7376251220703,40.7576866149902,35,33.5471816054148,0,0,10.4115371522429,0.483333333333333,0.794031916132764,"AnyTip No",35
"f.Vendor-VeriFone","f.PayType-Cash","FALSE","Standard rate","f.Extra-0.5","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period night","f.TripType-Street-Hail","2016-01-15","FALSE","f.espeed-(1,25]","f.tlenkm-(1,5]","f.traveltime-[0,15]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-(6.5,9]","f.Passenger_count-Others",6,2.4944832,-73.9221878051758,40.6987342834473,-73.9384536743164,40.6876411437988,7,24.2706473513514,0,0,23,6.16666666666667,1.84656191638978,"AnyTip No",8.3
"f.Vendor-VeriFone","f.PayType-Cash","FALSE","Standard rate","f.Extra-0.5","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period night","f.TripType-Street-Hail","2016-01-15","FALSE","f.espeed-(1,25]","f.tlenkm-(1,5]","f.traveltime-[0,15]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-(9,14.5]","f.Passenger_count-Others",5,4.60272384,-73.9746780395508,40.6801338195801,-73.9427719116211,40.661937713623,12,19.3572497943925,0,0,23,14.2666666666667,3.37046504319495,"AnyTip No",13.3
"f.Vendor-VeriFone","f.PayType-Cash","FALSE","Standard rate","f.Extra-0.5","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period night","f.TripType-Street-Hail","2016-01-15","FALSE","f.espeed-(1,25]","f.tlenkm-(1,5]","f.traveltime-[0,15]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-(6.5,9]","f.Passenger_count-1",1,2.70369792,-73.9496994018555,40.8096160888672,-73.9419479370117,40.7977981567383,8.5,17.4745287468582,0,0,23,9.28333333333333,1.46878882813755,"AnyTip No",9.8
"f.Vendor-VeriFone","f.PayType-Cash","FALSE","Standard rate","f.Extra-0.5","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period night","f.TripType-Street-Hail","2016-01-15","FALSE","f.espeed-(25,130]","f.tlenkm-(5,67.9]","f.traveltime-(15,40]","f.distHaversine-(10,26.1]","AnyToll No","f.Fare_amount-(14.5,71.5]","f.Passenger_count-1",1,26.73120384,-73.9392242431641,40.8055610656738,-73.8427810668945,40.6705322265625,45.5,65.9577339437971,0,5.54,23,24.3166666666667,17.091348734722,"AnyTip No",52.34
"f.Vendor-VeriFone","f.PayType-Credit card","FALSE","Standard rate","f.Extra-0.5","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period night","f.TripType-Street-Hail","2016-01-15","FALSE","f.espeed-(1,25]","f.tlenkm-(5,67.9]","f.traveltime-[0,15]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-(9,14.5]","f.Passenger_count-1",1,5.52004992,-73.9831619262695,40.6773109436035,-73.9938659667969,40.7207717895508,13.5,24.5335552,2.96,0,23,13.5,4.92165849823331,"AnyTip Yes",17.76
"f.Vendor-Mobile","f.PayType-Cash","FALSE","Standard rate","f.Extra-0.5","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period night","f.TripType-Street-Hail","2016-01-15","FALSE","f.espeed-(1,25]","f.tlenkm-(1,5]","f.traveltime-[0,15]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-(9,14.5]","f.Passenger_count-Others",3,4.6670976,-73.9255218505859,40.6800804138184,-73.9350891113281,40.7110290527344,12,20.8974519402985,0,0,23,13.4,3.53855084079149,"AnyTip No",13.3
"f.Vendor-VeriFone","f.PayType-Credit card","FALSE","Standard rate","f.Extra-0.5","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period night","f.TripType-Street-Hail","2016-01-16","FALSE","f.espeed-(25,130]","f.tlenkm-(1,5]","f.traveltime-[0,15]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-(9,14.5]","f.Passenger_count-1",1,4.39350912,-73.9218063354492,40.6887512207031,-73.9504013061523,40.674373626709,10,27.5551094634146,2.26,0,0,9.56666666666667,2.89633331269645,"AnyTip Yes",13.56
"f.Vendor-VeriFone","f.PayType-Credit card","FALSE","Standard rate","f.Extra-0.5","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period night","f.TripType-Street-Hail","2016-01-16","FALSE","f.espeed-(25,130]","f.tlenkm-(5,67.9]","f.traveltime-[0,15]","f.distHaversine-(5,10]","AnyToll Yes","f.Fare_amount-(14.5,71.5]","f.Passenger_count-2",2,10.2193344,-73.9869232177734,40.7023811340332,-74.0200958251953,40.6320343017578,18.5,53.7074508613139,4.95,0,0,11.4166666666667,8.31682968106575,"AnyTip Yes",24.75
"f.Vendor-VeriFone","f.PayType-Credit card","FALSE","Standard rate","f.Extra-0.5","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period night","f.TripType-Street-Hail","2016-01-16","FALSE","f.espeed-(1,25]","f.tlenkm-(1,5]","f.traveltime-[0,15]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-[0,6.5]","f.Passenger_count-1",1,1.4484096,-73.9839019775391,40.6762962341309,-73.9938583374023,40.6678161621094,5.5,20.1323342084942,0,0,0,4.31666666666667,1.26403084920114,"AnyTip No",6.8
"f.Vendor-VeriFone","f.PayType-Cash","FALSE","Standard rate","f.Extra-0.5","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period night","f.TripType-Street-Hail","2016-01-16","FALSE","f.espeed-(1,25]","f.tlenkm-(1,5]","f.traveltime-[0,15]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-(6.5,9]","f.Passenger_count-Others",5,2.2530816,-73.9223251342773,40.7552337646484,-73.9053192138672,40.7615966796875,8,15.7496966213592,0,0,0,8.58333333333333,1.59935808204351,"AnyTip No",9.3
"f.Vendor-VeriFone","f.PayType-Credit card","FALSE","Standard rate","f.Extra-0.5","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period night","f.TripType-Street-Hail","2016-01-16","FALSE","f.espeed-(1,25]","f.tlenkm-(1,5]","f.traveltime-[0,15]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-(6.5,9]","f.Passenger_count-Others",6,2.36573568,-73.8909454345703,40.7464599609375,-73.8861770629883,40.759822845459,7.5,17.3102610731707,1.76,0,0,8.2,1.54093894779665,"AnyTip Yes",10.56
"f.Vendor-VeriFone","f.PayType-Credit card","FALSE","Standard rate","f.Extra-0.5","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period night","f.TripType-Street-Hail","2016-01-16","FALSE","f.espeed-(1,25]","f.tlenkm-(1,5]","f.traveltime-[0,15]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-(6.5,9]","f.Passenger_count-2",2,2.01168,-73.9931945800781,40.6826477050781,-74.0048675537109,40.6759719848633,7,16.4218775510204,0,0,0,7.35,1.23424534528773,"AnyTip No",8.3
"f.Vendor-VeriFone","f.PayType-Credit card","FALSE","Standard rate","f.Extra-0.5","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period night","f.TripType-Street-Hail","2016-01-16","FALSE","f.espeed-(1,25]","f.tlenkm-(1,5]","f.traveltime-[0,15]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-(6.5,9]","f.Passenger_count-1",1,1.96339968,-73.9602432250977,40.7154502868652,-73.9470596313477,40.7276878356934,7,14.6948832598753,0,0,0,8.01666666666667,1.75867754849699,"AnyTip No",8.3
"f.Vendor-Mobile","f.PayType-Credit card","FALSE","Standard rate","f.Extra-0.5","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period night","f.TripType-Street-Hail","2016-01-16","FALSE","f.espeed-(25,130]","f.tlenkm-(5,67.9]","f.traveltime-[0,15]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-(9,14.5]","f.Passenger_count-2",2,6.437376,-73.9574432373047,40.6721305847168,-73.9741516113281,40.6492118835449,14,29.2239011349306,3.05,0,0,13.2166666666667,2.9154531344897,"AnyTip Yes",18.35
"f.Vendor-Mobile","f.PayType-Credit card","FALSE","Standard rate","f.Extra-0.5","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period night","f.TripType-Street-Hail","2016-01-16","FALSE","f.espeed-(1,25]","f.tlenkm-(1,5]","f.traveltime-[0,15]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-(6.5,9]","f.Passenger_count-1",1,2.414016,-73.9501113891602,40.6561851501465,-73.9259338378906,40.6582489013672,7,22.6314,1.65,0,0,6.4,2.05466148579915,"AnyTip Yes",9.95
"f.Vendor-VeriFone","f.PayType-Cash","FALSE","Standard rate","f.Extra-0.5","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period night","f.TripType-Street-Hail","2016-01-16","FALSE","f.espeed-(25,130]","f.tlenkm-(1,5]","f.traveltime-[0,15]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-(9,14.5]","f.Passenger_count-1",1,3.91070592,-73.918815612793,40.7591590881348,-73.8842086791992,40.7492866516113,9.5,26.463423518797,0,0,1,8.86666666666667,3.11835447926905,"AnyTip No",10.8
"f.Vendor-VeriFone","f.PayType-Cash","FALSE","Standard rate","f.Extra-0.5","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period night","f.TripType-Street-Hail","2016-01-16","FALSE","f.espeed-(25,130]","f.tlenkm-(1,5]","f.traveltime-[0,15]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-(9,14.5]","f.Passenger_count-1",1,4.1038272,-73.8319091796875,40.7148208618164,-73.8012924194336,40.7243232727051,10.5,25.6044677989601,0,0,1,9.61666666666667,2.79134228606314,"AnyTip No",11.8
"f.Vendor-VeriFone","f.PayType-Cash","FALSE","Standard rate","f.Extra-0.5","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period night","f.TripType-Street-Hail","2016-01-16","FALSE","f.espeed-(25,130]","f.tlenkm-(1,5]","f.traveltime-[0,15]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-[0,6.5]","f.Passenger_count-1",1,1.56106368,-73.9050598144531,40.7453689575195,-73.9251937866211,40.7474212646484,5,25.7790332477064,0,0,1,3.63333333333333,1.7133254450748,"AnyTip No",6.3
"f.Vendor-VeriFone","f.PayType-Cash","FALSE","Standard rate","f.Extra-0.5","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period night","f.TripType-Street-Hail","2016-01-16","FALSE","f.espeed-(25,130]","f.tlenkm-(5,67.9]","f.traveltime-(15,40]","f.distHaversine-(5,10]","AnyToll Yes","f.Fare_amount-(14.5,71.5]","f.Passenger_count-Others",3,10.07449344,-73.9229049682617,40.7434463500977,-73.8134765625,40.7096786499023,21.5,29.9242379405941,0,0,1,20.2,9.96751872867336,"AnyTip No",22.8
"f.Vendor-VeriFone","f.PayType-Credit card","FALSE","Standard rate","f.Extra-0.5","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period night","f.TripType-Street-Hail","2016-01-16","FALSE","f.espeed-(25,130]","f.tlenkm-(1,5]","f.traveltime-[0,15]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-(6.5,9]","f.Passenger_count-1",1,2.6554176,-73.9885406494141,40.6989517211914,-74.009635925293,40.7150344848633,7,30.2515929113924,1.66,0,1,5.26666666666667,2.52471849030027,"AnyTip Yes",9.96
"f.Vendor-VeriFone","f.PayType-Cash","FALSE","Standard rate","f.Extra-0.5","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period night","f.TripType-Street-Hail","2016-01-16","FALSE","f.espeed-(1,25]","f.tlenkm-(1,5]","f.traveltime-[0,15]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-[0,6.5]","f.Passenger_count-1",1,1.8507456,-73.9619827270508,40.7158355712891,-73.9576644897461,40.7295570373535,5.5,24.4951623529412,0,0,1,4.53333333333333,1.57031173414155,"AnyTip No",6.8
"f.Vendor-VeriFone","f.PayType-Credit card","FALSE","Standard rate","f.Extra-0.5","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period night","f.TripType-Street-Hail","2016-01-16","FALSE","f.espeed-(1,25]","f.tlenkm-(1,5]","f.traveltime-[0,15]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-[0,6.5]","f.Passenger_count-1",1,1.17482112,-73.991813659668,40.690315246582,-73.9996185302734,40.6855506896973,5,16.329559969112,3,0,1,4.31666666666667,0.845780829220275,"AnyTip Yes",9.3
"f.Vendor-VeriFone","f.PayType-Cash","FALSE","Standard rate","f.Extra-0.5","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period night","f.TripType-Street-Hail","2016-01-16","FALSE","f.espeed-(25,130]","f.tlenkm-(5,67.9]","f.traveltime-(15,40]","f.distHaversine-(10,26.1]","AnyToll Yes","f.Fare_amount-(14.5,71.5]","f.Passenger_count-Others",5,20.56741632,-73.9044570922852,40.7453651428223,-73.9635543823242,40.6460876464844,35.5,52.9254458556112,0,0,1,23.3166666666667,12.1249602894344,"AnyTip No",36.8
"f.Vendor-VeriFone","f.PayType-Cash","FALSE","Standard rate","f.Extra-0.5","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period night","f.TripType-Street-Hail","2016-01-16","FALSE","f.espeed-(1,25]","f.tlenkm-(1,5]","f.traveltime-[0,15]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-[0,6.5]","f.Passenger_count-1",1,1.5288768,-73.8908996582031,40.7469139099121,-73.8815460205078,40.7541580200195,6.5,13.424284097561,0,0,1,6.83333333333333,1.1280545815203,"AnyTip No",7.8
"f.Vendor-VeriFone","f.PayType-Cash","FALSE","Standard rate","f.Extra-0.5","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period night","f.TripType-Street-Hail","2016-01-16","FALSE","f.espeed-(1,25]","f.tlenkm-(5,67.9]","f.traveltime-[0,15]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-(9,14.5]","f.Passenger_count-1",1,5.05334016,-73.9499816894531,40.7176132202148,-73.9156799316406,40.7020874023438,12.5,21.5801003274021,0,0,1,14.05,3.37121426788688,"AnyTip No",13.8
"f.Vendor-VeriFone","f.PayType-Credit card","FALSE","Standard rate","f.Extra-0.5","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period night","f.TripType-Street-Hail","2016-01-16","FALSE","f.espeed-(1,25]","f.tlenkm-(1,5]","f.traveltime-[0,15]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-[0,6.5]","f.Passenger_count-1",1,1.31966208,-73.9748001098633,40.6871604919434,-73.9657287597656,40.6827163696289,5,19.5505493333333,0,0,1,4.05,0.911657651004789,"AnyTip No",6.3
"f.Vendor-VeriFone","f.PayType-Credit card","FALSE","Standard rate","f.Extra-0.5","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period night","f.TripType-Street-Hail","2016-01-16","FALSE","f.espeed-(25,130]","f.tlenkm-(5,67.9]","f.traveltime-[0,15]","f.distHaversine-(5,10]","AnyToll Yes","f.Fare_amount-(9,14.5]","f.Passenger_count-1",1,6.06722688,-73.9920120239258,40.6901664733887,-73.9377059936523,40.6682243347168,13.5,27.2684354157303,2.96,0,1,13.35,5.19468470917476,"AnyTip Yes",17.76
"f.Vendor-VeriFone","f.PayType-Cash","FALSE","Standard rate","f.Extra-0.5","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period night","f.TripType-Street-Hail","2016-01-16","FALSE","f.espeed-(25,130]","f.tlenkm-(5,67.9]","f.traveltime-(15,40]","f.distHaversine-(5,10]","AnyToll Yes","f.Fare_amount-(14.5,71.5]","f.Passenger_count-2",2,7.91797248,-73.8528594970703,40.7222785949707,-73.8529205322266,40.6659240722656,18,25.0921663098592,0,0,1,18.9333333333333,6.27335888657955,"AnyTip No",19.3
"f.Vendor-VeriFone","f.PayType-Credit card","FALSE","Standard rate","f.Extra-0.5","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period night","f.TripType-Street-Hail","2016-01-16","FALSE","f.espeed-(25,130]","f.tlenkm-(5,67.9]","f.traveltime-(15,40]","f.distHaversine-(10,26.1]","AnyToll Yes","f.Fare_amount-(14.5,71.5]","f.Passenger_count-1",1,17.6223168,-73.9454727172852,40.7459983825684,-73.8554229736328,40.6626358032227,33,32.3345262385321,6.86,0,1,32.7,11.9943734064894,"AnyTip Yes",41.16
"f.Vendor-Mobile","f.PayType-Cash","FALSE","Standard rate","f.Extra-0.5","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period night","f.TripType-Street-Hail","2016-01-16","FALSE","f.espeed-(1,25]","f.tlenkm-(5,67.9]","f.traveltime-(15,40]","f.distHaversine-(5,10]","AnyToll Yes","f.Fare_amount-(14.5,71.5]","f.Passenger_count-Others",4,12.7138176,-73.8936767578125,40.7547836303711,-73.9630737304688,40.7664489746094,29,21.6405405957447,0,0,1,35.25,5.9937953846353,"AnyTip No",30.3
"f.Vendor-Mobile","f.PayType-Cash","FALSE","Others","f.Extra-0","f.MTA_tax_NO","f.Improvement_surcharge_NO","Period night","f.TripType-Dispatch","2016-01-16","FALSE","f.espeed-(25,130]","f.tlenkm-(5,67.9]","f.traveltime-(15,40]","f.distHaversine-(5,10]","AnyToll Yes","f.Fare_amount-(14.5,71.5]","f.Passenger_count-Others",3,11.5872768,-73.9785461425781,40.6838645935059,-73.9895477294922,40.7434425354004,25,27.4255072189349,0,0,1,25.35,6.69683621271917,"AnyTip No",25
